Date,SP500_Price,Dividend,Earnings,CPI,Long_Rate,Real_Price,Real_Dividend,Real_Earnings,CAPE
1907.11,6.25,0.4367,0.6683,8.94367438,3.836666666666667,213.92738529016077,14.947534264994113,22.87482745430631,10.59117755918978
1907.12,6.57,0.44,0.66,8.753424793,3.853333333333333,229.7680876413511,15.387817132754106,23.08172569913116,11.333306235811166
1908.01,6.85,0.4367,0.6533,8.658259504,3.87,242.19340781264708,15.440271706829632,23.098533331971144,11.902968628266972
1908.02,6.6,0.4333,0.6467,8.563094215,3.8608333333333333,235.94759665971975,15.49031721706918,23.119289509066785,11.55484629514479
1908.03,6.87,0.43,0.64,8.563094215,3.8516666666666666,245.59999834125378,15.37234341873932,22.87976694882131,11.984662664464292
1908.04,7.24,0.4267,0.6333,8.658259504,3.8425,255.98252154212628,15.086704688125039,22.391399294561957,12.448889158370363
1908.05,7.63,0.4233,0.6267,8.658259504,3.833333333333333,269.7716352716055,14.966491901765478,22.158045062216928,13.078451355438341
1908.06,7.64,0.42,0.62,8.658259504,3.8241666666666663,270.12520229031,14.849814785592962,21.921155159684847,13.051684129229988
1908.07,7.92,0.4167,0.6133,8.753424793,3.8149999999999995,276.98070838957386,14.572962270951447,21.4485187443593,13.3454871048344
1908.08,8.26,0.4133,0.6067,8.753424793,3.805833333333333,288.87129435579294,14.454056411289255,21.217701487367993,13.88423289520861
1908.09,8.17,0.41,0.6,8.753424793,3.7966666666666664,285.72378630591146,14.338647782793599,20.983386999210143,13.701442268825113
1908.1,8.27,0.4067,0.5933,8.848509091,3.7874999999999996,286.11310662211076,14.070399088659304,20.526107153433898,13.690810359178709
1908.11,8.83,0.4033,0.5867,8.94367438,3.778333333333333,302.2366099379392,13.804306318003494,20.081791511957974,14.435014091256262
1908.12,9.03,0.4,0.58,9.038839669,3.769166666666667,305.8281180139383,13.547203455766926,19.64344501086204,14.582482908962438
1909.01,9.06,0.4033,0.595,8.94367438,3.76,310.1091377166171,13.804306318003494,20.365887079623306,14.76441845644136
1909.02,8.8,0.4067,0.61,9.038839669,3.7725,298.0384760268724,13.774119113651022,20.659485270044563,14.167157516701366
1909.03,8.92,0.41,0.625,9.038839669,3.7849999999999997,302.10263706360246,13.8858835421611,21.167505399635825,14.33605838058622
1909.04,9.32,0.4133,0.64,9.229089256,3.7975,309.1429956802229,13.709098724746365,21.22870356602389,14.645198603086122
1909.05,9.63,0.4167,0.655,9.324254545,3.8099999999999996,316.16552409337936,13.680807257498564,21.504508648095893,14.953509786582782
1909.06,9.8,0.42,0.67,9.419419835,3.8225,318.4962081053689,13.649837490230096,21.7747407582242,15.040444676080996
1909.07,9.94,0.4233,0.685,9.419419835,3.835,323.04615393544555,13.75708621336762,22.26223495430385,15.231503240497684
1909.08,10.18,0.4267,0.7,9.514585124,3.8474999999999997,327.536924562177,13.728880718141545,22.522185382467967,15.417580706254759
1909.09,10.19,0.43,0.715,9.609669421,3.8600000000000003,324.61462391027646,13.698163717509216,22.777179204695553,15.25444643682118
1909.1,10.23,0.4333,0.73,9.8,3.8724999999999996,319.5596249999999,13.535208749999997,22.803374999999992,14.988845296121768
1909.11,10.18,0.4367,0.745,9.895165289,3.885,314.9394536607017,13.510221946328922,23.048123082241922,14.74563117682459
1909.12,10.3,0.44,0.76,9.990330579,3.8975000000000004,315.61650788893274,13.482646938944699,23.288208349086297,14.750638489265036
1910.01,10.08,0.4425,0.7575,9.895165289,3.91,311.8457458644276,13.68965699851282,23.434836556776183,14.547885040564148
1910.02,9.72,0.445,0.755,9.895165289,3.9158333333333335,300.7083977978409,13.766999693419674,23.357493861869333,14.002037903032702
1910.03,9.96,0.4475,0.7525,10.08541488,3.921666666666667,302.3207211878228,13.583185013207904,22.8409982624334,14.050006965077824
1910.04,9.72,0.45,0.75,10.18058017,3.9274999999999998,292.27796945878765,13.531387474943873,22.55231245823979,13.559883620820079
1910.05,9.56,0.4525,0.7475,9.990330579,3.9333333333333336,292.9411471279803,13.865676681528356,22.905178606502645,13.568792287251453
1910.06,9.1,0.455,0.745,9.895165289,3.9391666666666665,281.5274094609416,14.076370473047081,23.048123082241922,13.019657302315943
1910.07,8.64,0.4575,0.7425,9.895165289,3.9450000000000003,267.2963535980808,14.153713167953933,22.970780387335072,12.34258125998522
1910.08,8.85,0.46,0.74,9.8,3.9508333333333336,276.4518749999999,14.369249999999997,23.115749999999995,12.745055150886254
1910.09,8.91,0.4625,0.7375,9.704834711,3.956666666666667,281.0553817993819,14.589013926174427,23.26356274714301,12.937161101070847
1910.1,9.32,0.465,0.735,9.419419835,3.9625,302.8963938308202,15.112320078469034,23.887215607902668,13.918866656445815
1910.11,9.31,0.4675,0.7325,9.229089256,3.9683333333333333,308.81129718700373,15.506904557994014,24.29691462830078,14.164523175780351
1910.12,9.05,0.47,0.73,9.229089256,3.9741666666666666,300.1871363633066,15.589829181298793,24.213990004995996,13.74147841778155
1911.01,9.27,0.47,0.7183,9.229089256,3.98,307.48450321412724,15.589829181298793,23.825902767929623,14.049215181401202
1911.02,9.43,0.47,0.7067,8.94367438,3.9825,322.77363892579456,16.08733937382009,24.189197309529057,14.721488469928302
1911.03,9.32,0.47,0.695,9.038839669,3.985,315.6498405193694,15.917964060526137,23.538266004395034,14.370623221979534
1911.04,9.28,0.47,0.6833,8.753424793,3.9875,324.54305225445023,16.436986482714612,23.89658056093382,14.752935420329353
1911.05,9.48,0.47,0.6717,8.753424793,3.99,331.5375145875203,16.436986482714612,23.490901745615755,15.047660591685043
1911.06,9.67,0.47,0.66,8.753424793,3.9924999999999997,338.1822538039368,16.436986482714612,23.08172569913116,15.328355684719284
1911.07,9.63,0.47,0.6483,8.848509091,3.995,333.16435511135757,16.2603579337838,22.428914996749022,15.08311057870027
1911.08,9.17,0.47,0.6367,9.134004959,3.9975,307.33387901590686,15.752118117500132,21.339092777473056,13.899790665654447
1911.09,8.67,0.47,0.625,9.229089256,4.0,287.5825936209799,15.589829181298793,20.731155826195206,12.997953983252437
1911.1,8.72,0.47,0.6133,9.229089256,4.0024999999999995,289.24108608707553,15.589829181298793,20.343068589128826,13.066472850619194
1911.11,9.07,0.47,0.6017,9.134004959,4.005,303.98236452282174,15.752118117500132,20.166062704893257,13.727997586413094
1911.12,9.11,0.47,0.59,9.038839669,4.0075,308.5375587050917,15.917964060526137,19.982125097256215,13.929258419578236
1912.01,9.12,0.4708,0.5992,9.134004959,4.01,305.6581217693643,15.778930233444816,20.082274842566125,13.794952631845822
1912.02,9.04,0.4717,0.6083,9.229089256,4.046666666666667,299.8554378700874,15.646217925146043,20.17721934251927,13.531634369686595
1912.03,9.3,0.4725,0.6175,9.419419835,4.083333333333333,302.24640156938074,15.356067176508857,20.06851107194544,13.639769173944167
1912.04,9.59,0.4733,0.6267,9.704834711,4.12,302.50517524759516,14.929687116234282,19.768508167640032,13.654392690553232
1912.05,9.58,0.4742,0.6358,9.704834711,4.156666666666666,302.18973710865083,14.958076548739273,20.055556874079354,13.645500685612367
1912.06,9.58,0.475,0.645,9.609669421,4.193333333333333,305.18234514822853,15.131692478643899,20.547245576263823,13.785417404502525
1912.07,9.59,0.4758,0.6542,9.609669421,4.23,305.5009070951474,15.157177434397404,20.840322567429137,13.802876645015786
1912.08,9.81,0.4767,0.6633,9.704834711,4.266666666666667,309.44481430437,15.03693608347535,20.92301175617621,13.984761763426272
1912.09,9.86,0.4775,0.6725,9.8,4.303333333333334,308.0017499999999,14.915906249999995,21.007218749999993,13.92628500131587
1912.1,9.84,0.4783,0.6817,9.8,4.34,307.3769999999999,14.940896249999996,21.294603749999993,13.905092701178463
1912.11,9.73,0.4792,0.6908,9.8,4.376666666666667,303.94087499999995,14.969009999999997,21.578864999999993,13.74954101860653
1912.12,9.38,0.48,0.7,9.704834711,4.413333333333333,295.8809743297646,15.141030669326971,22.080669726101835,13.388999452579629
1913.01,9.3,0.48,0.6942,9.8,4.45,290.50874999999996,14.993999999999994,21.685072499999997,13.148088791761557
1913.02,8.97,0.48,0.6883,9.8,4.425833333333333,280.20037499999995,14.993999999999994,21.500771249999996,12.682960516236756
1913.03,8.8,0.48,0.6825,9.8,4.401666666666667,274.88999999999993,14.993999999999994,21.319593749999996,12.443453515183657
1913.04,8.79,0.48,0.6767,9.8,4.3775,274.5776249999999,14.993999999999994,21.138416249999995,12.433067081795162
1913.05,8.55,0.48,0.6708,9.7,4.3533333333333335,269.83403350515465,15.148577319587625,21.170136804123707,12.221401061154124
1913.06,8.12,0.48,0.665,9.8,4.3291666666666675,253.64849999999993,14.993999999999994,20.772937499999998,11.491962852761224
1913.07,8.23,0.48,0.6592,9.9,4.305,254.48781060606055,14.84254545454545,20.38376242424242,11.534022795459858
1913.08,8.45,0.48,0.6533,9.9,4.280833333333334,261.2906439393939,14.84254545454545,20.201322803030298,11.846840543564626
1913.09,8.53,0.48,0.6475,10.0,4.256666666666667,261.12675749999994,14.694119999999995,19.821755624999994,11.843316826625973
1913.1,8.26,0.48,0.6417,10.0,4.2325,252.86131499999993,14.694119999999995,19.644201674999998,11.471490240312288
1913.11,8.05,0.48,0.6358,10.1,4.208333333333334,243.99271039603957,14.548633663366333,19.270877673267325,11.072537845038006
1913.12,8.04,0.48,0.63,10.0,4.184166666666667,246.1265099999999,14.694119999999995,19.286032499999997,11.17404087003679
1914.01,8.37,0.475,0.6208,10.0,4.16,256.22871749999996,14.541056249999997,19.004395199999998,11.636092105046133
1914.02,8.48,0.47,0.6117,9.9,4.166666666666667,262.218303030303,14.533325757575753,18.91496886363636,11.910233879798238
1914.03,8.32,0.465,0.6025,9.9,4.173333333333334,257.27078787878787,14.378715909090905,18.63048674242424,11.685526018836827
1914.04,8.12,0.46,0.5933,9.8,4.18,253.64849999999993,14.369249999999997,18.533208749999996,11.522662536200235
1914.05,8.17,0.455,0.5842,9.9,4.1866666666666665,252.63249242424237,14.06949621212121,18.064614696969695,11.47900869416448
1914.06,8.13,0.45,0.575,9.9,4.193333333333333,251.3956136363636,13.91488636363636,17.78013257575757,11.428715168831886
1914.07,7.68,0.445,0.5658,10.0,4.2,235.1059199999999,13.622673749999999,17.320693949999995,10.694345183040136
1914.08,7.68,0.44,0.5567,10.2,4.206666666666667,230.49599999999995,13.205499999999999,16.70795875,10.492046265076436
1914.09,7.68,0.435,0.5475,10.2,4.213333333333333,230.49599999999995,13.055437499999996,16.43184375,10.500497301802131
1914.1,7.68,0.43,0.5383,10.1,4.220000000000001,232.77813861386133,13.033150990099008,16.315686460396037,10.61275946612622
1914.11,7.68,0.425,0.5292,10.2,4.226666666666667,230.49599999999995,12.755312499999997,15.882614999999998,10.51691764299212
1914.12,7.35,0.42,0.52,10.1,4.233333333333333,222.77595297029697,12.730054455445543,15.761019801980197,10.172217991997861
1915.01,7.48,0.4208,0.55,10.1,4.24,226.71620792079204,12.75430217821782,16.670309405940593,10.359834197757266
1915.02,7.38,0.4217,0.58,10.0,4.224166666666667,225.92209499999996,12.909396675,17.755394999999996,10.32978620966069
1915.03,7.57,0.4225,0.61,9.9,4.208333333333334,234.07931060606055,13.064532196969692,18.86240151515151,10.70701318868281
1915.04,8.14,0.4233,0.64,10.0,4.1925,249.187785,12.958377074999998,19.592159999999996,11.401123789000183
1915.05,7.95,0.4242,0.67,10.1,4.176666666666667,240.9617450495049,12.857354999999998,20.307467821782176,11.02692987647131
1915.06,8.04,0.425,0.7,10.1,4.160833333333333,243.68961386138608,12.881602722772275,21.21675742574257,11.154262189096338
1915.07,8.01,0.4258,0.73,10.1,4.145,242.78032425742572,12.905850445544553,22.126047029702963,11.1136293939496
1915.08,8.35,0.4267,0.76,10.1,4.129166666666666,253.0856064356435,12.933129133663364,23.035336633663363,11.584831641604596
1915.09,8.66,0.4275,0.79,10.1,4.113333333333333,262.48159900990095,12.95737685643564,23.94462623762376,12.011570757825888
1915.1,9.14,0.4283,0.82,10.2,4.0975,274.31424999999996,12.854353749999998,24.610249999999997,12.549076133220147
1915.11,9.46,0.4292,0.85,10.3,4.081666666666667,281.1617621359223,12.756303203883492,25.262949029126204,12.857714453559307
1915.12,9.48,0.43,0.88,10.3,4.065833333333333,281.75618446601936,12.780080097087376,26.154582524271838,12.878444602185981
1916.01,9.33,0.4408,0.9342,10.4,4.05,274.6316899038461,12.975096346153842,27.49849139423076,12.543563692516168
1916.02,9.2,0.4517,0.9883,10.4,4.0649999999999995,270.8050961538461,13.295941514423074,29.090943100961532,12.354652326458789
1916.03,9.17,0.4625,1.042,10.5,4.08,267.35134999999997,13.484187499999997,30.379509999999993,12.177052795748478
1916.04,9.07,0.4733,1.097,10.6,4.095,261.9411721698113,13.668881674528299,31.681308254716978,11.906481776593179
1916.05,9.27,0.4842,1.151,10.7,4.109999999999999,265.21513317757007,13.852984626168222,32.93016378504673,12.026256671905157
1916.06,9.36,0.495,1.205,10.8,4.125,265.3104999999999,14.030843749999995,34.15589236111111,11.995961222946578
1916.07,9.23,0.5058,1.259,10.8,4.140000000000001,261.6256319444444,14.336971249999998,35.686529861111104,11.791165275254547
1916.08,9.3,0.5167,1.313,10.9,4.155,261.19135321100913,14.511566903669722,36.875725458715586,11.73208263887416
1916.09,9.68,0.5275,1.368,11.1,4.17,266.9652432432432,14.54795101351351,37.72814594594594,11.94455241750447
1916.1,9.98,0.5383,1.422,11.3,4.1850000000000005,270.3674734513274,14.583047190265484,38.523301327433614,12.045741763370797
1916.11,10.21,0.5492,1.476,11.5,4.2,271.7879804347826,14.61958460869565,39.29079913043478,12.053230403230497
1916.12,9.8,0.56,1.53,11.6,4.215,258.6249568965517,14.778568965517241,40.37716163793103,11.41355918884949
1917.01,9.57,0.5708,1.509,11.7,4.23,250.39659615384613,14.93483564102564,39.48259807692307,10.992361427383424
1917.02,9.03,0.5817,1.488,12.0,4.258333333333333,230.36094374999993,14.839530562499997,37.95980999999999,10.063187738735728
1917.03,9.31,0.5925,1.468,12.0,4.286666666666667,237.50391874999994,15.1150453125,37.44959749999999,10.327157080107876
1917.04,9.17,0.6033,1.447,12.6,4.315000000000001,222.79279166666663,14.657676249999996,35.15607083333333,9.644531197281234
1917.05,8.86,0.6142,1.426,12.8,4.343333333333334,211.89762890624993,14.689336757812496,34.10451679687499,9.138988813373578
1917.06,9.04,0.625,1.405,13.0,4.371666666666667,212.8763538461538,14.717668269230767,33.08531826923076,9.148220259539583
1917.07,8.79,0.6358,1.384,12.8,4.4,210.22349414062492,15.205926914062497,33.10003593749999,9.003472377228805
1917.08,8.53,0.6467,1.363,13.0,4.428333333333334,200.86673653846148,15.22866571153846,32.09629096153846,8.57268046675378
1917.09,8.12,0.6575,1.343,13.3,4.456666666666667,186.89889473684204,15.13374671052631,30.911972368421043,7.950823264217066
1917.1,7.68,0.6683,1.322,13.5,4.485,174.15253333333328,15.154445055555552,29.977818888888887,7.387133711108147
1917.11,7.04,0.6792,1.301,13.5,4.513333333333334,159.6398222222222,15.401614666666664,29.501620555555547,6.753013604774308
1917.12,6.8,0.69,1.28,13.7,4.541666666666667,151.94649635036492,15.418100364963498,28.60169343065693,6.412593898119818
1918.01,7.21,0.68,1.256,14.0,4.57,157.65566249999998,14.869049999999998,27.464009999999995,6.640646028655352
1918.02,7.43,0.67,1.232,14.1,4.564166666666667,161.31399468085104,14.546484042553189,26.748161702127653,6.784343551630282
1918.03,7.28,0.66,1.208,14.0,4.558333333333334,159.1863,14.431724999999998,26.414429999999992,6.686355760455894
1918.04,7.21,0.65,1.183,14.2,4.5525,155.43516021126757,14.01287852112676,25.503438908450704,6.520727730547159
1918.05,7.44,0.64,1.159,14.5,4.546666666666667,157.07507586206893,13.511834482758617,24.469087758620685,6.5823632316210805
1918.06,7.45,0.63,1.135,14.7,4.5408333333333335,155.14624999999998,13.119749999999998,23.636374999999994,6.496291318641057
1918.07,7.51,0.62,1.111,15.1,4.535,152.25281622516553,12.569473509933772,22.523685596026485,6.371324093848989
1918.08,7.58,0.61,1.087,15.4,4.529166666666667,150.67834090909088,12.125829545454543,21.607830681818175,6.303073760914594
1918.09,7.54,0.6,1.063,15.7,4.523333333333333,147.0191942675159,11.699140127388532,20.726976592356685,6.149170562431681
1918.1,7.86,0.59,1.038,16.0,4.5175,150.38513437499998,11.288451562499997,19.8600215625,6.290515321191322
1918.11,8.06,0.58,1.014,16.3,4.511666666666667,151.37347546012268,10.892880368098156,19.043759815950914,6.3333274953541565
1918.12,7.9,0.57,0.99,16.5,4.505833333333333,146.57013636363635,10.575313636363633,18.367649999999994,6.134580411283435
1919.01,7.85,0.5667,0.985,16.5,4.5,145.64247727272726,10.514088136363634,18.27488409090909,6.098467639950106
1919.02,7.88,0.5633,0.98,16.2,4.539166666666667,148.90646296296296,10.644544490740738,18.51882407407407,6.2396927713649815
1919.03,8.12,0.56,0.975,16.4,4.578333333333333,151.5704451219512,10.453134146341464,18.199653201219512,6.3560740048691455
1919.04,8.39,0.5567,0.97,16.7,4.6175,153.79698952095805,10.20486103293413,17.78105838323353,6.456139555819275
1919.05,8.97,0.5533,0.965,16.9,4.656666666666666,162.48305769230768,10.022505665680473,17.48006139053254,6.829002261482033
1919.06,9.21,0.55,0.96,16.9,4.695833333333333,166.8304304733728,9.962729289940828,17.38949112426035,7.021615214784134
1919.07,9.51,0.5467,0.955,17.4,4.734999999999999,167.31451293103447,9.618385301724135,16.80182543103448,7.052837165446312
1919.08,8.87,0.5433,0.95,17.7,4.774166666666666,153.409656779661,9.396557669491525,16.4305720338983,6.4791311017052795
1919.09,9.01,0.54,0.945,17.8,4.813333333333333,154.95554915730335,9.287014044943819,16.25227457865168,6.558481672061264
1919.1,9.47,0.5367,0.94,18.1,4.852499999999999,160.16726104972372,9.07727233425414,15.89833425414364,6.794704199949302
1919.11,9.19,0.5333,0.935,18.5,4.891666666666667,152.070904054054,8.824745716216214,15.471849324324323,6.467022574133132
1919.12,8.92,0.53,0.93,18.9,4.930833333333333,144.4792222222222,8.584527777777778,15.063416666666665,6.160717033799176
1920.01,8.83,0.5283,0.9192,19.3,4.97,140.05729663212432,8.379645505181346,14.57991699481865,5.9896677711394375
1920.02,8.1,0.5267,0.9083,19.5,4.9799999999999995,127.1606538461538,8.268582269230766,14.259261961538458,5.455347649907771
1920.03,8.67,0.525,0.8975,19.7,4.99,134.7271789340101,8.158220177664974,13.946671637055834,5.798822727557157
1920.04,8.6,0.5233,0.8867,20.3,5.0,129.68948275862067,7.891454224137929,13.371588879310341,5.599858725506185
1920.05,8.06,0.5217,0.8758,20.6,5.01,119.77609951456309,7.752753240291262,13.014876917475725,5.188950462047495
1920.06,7.92,0.52,0.865,20.9,5.02,116.00621052631577,7.61656937799043,12.669870215311004,5.043639680451618
1920.07,7.91,0.5183,0.8542,20.8,5.029999999999999,116.41675600961537,7.628167463942305,12.571832235576919,5.080592919540795
1920.08,7.6,0.5167,0.8433,20.3,5.039999999999999,114.60931034482756,7.791925086206896,12.71710939655172,5.0207010779228565
1920.09,7.87,0.515,0.8325,20.0,5.05,120.46117124999998,7.882783124999999,12.742557187499997,5.297162770108058
1920.1,7.88,0.5133,0.8217,19.9,5.0600000000000005,121.22033668341707,7.896243505025125,12.64045059045226,5.351177393424155
1920.11,7.48,0.5117,0.8108,19.8,5.069999999999999,115.64816666666664,7.911385946969696,12.535766515151511,5.126407930947925
1920.12,6.81,0.51,0.8,19.4,5.079999999999999,107.46022036082472,8.047681701030927,12.62381443298969,4.784241045083248
1921.01,7.11,0.5058,0.7575,19.0,5.09,114.55613289473683,8.149436289473684,12.204820065789471,5.122184146887374
1921.02,7.06,0.5017,0.715,18.4,5.024166666666666,117.45979076086955,8.34696558423913,11.895715353260869,5.274857191205047
1921.03,6.88,0.4975,0.6725,18.3,4.958333333333333,115.09055737704915,8.322318647540982,11.249767418032784,5.192348158684177
1921.04,6.91,0.4933,0.63,18.1,4.8925,116.86966988950273,8.343242859116021,10.655266574585632,5.297085922739674
1921.05,7.12,0.4892,0.5875,17.7,4.826666666666666,123.14281355932202,8.460879830508473,10.161011652542372,5.609469225330775
1921.06,6.55,0.485,0.545,17.6,4.760833333333333,113.9281321022727,8.435899857954542,9.479516335227272,5.21611096098932
1921.07,6.53,0.4808,0.5025,17.7,4.695,112.93856355932202,8.315598983050846,8.690907838983048,5.197779361905469
1921.08,6.45,0.4767,0.46,17.7,4.629166666666666,111.55493644067796,8.244688093220338,7.95585593220339,5.16129482321573
1921.09,6.61,0.4725,0.4175,17.5,4.5633333333333335,115.62872999999998,8.265442499999997,7.303327499999998,5.3775244254582555
1921.1,6.7,0.4683,0.375,17.5,4.4975,117.20309999999998,8.191971899999999,6.559874999999999,5.4792576780533455
1921.11,7.06,0.4642,0.3325,17.4,4.431666666666667,124.21035344827585,8.166918706896551,5.849850215517241,5.83819699320089
1921.12,7.31,0.46,0.29,17.3,4.365833333333333,129.35214017341036,8.139806358381502,5.13161705202312,6.11415884941727
1922.01,7.3,0.4642,0.3233,16.9,4.3,132.23258875739646,8.408543520710058,5.856273417159763,6.287087290347128
1922.02,7.46,0.4683,0.3567,16.9,4.305,135.1308372781065,8.482811139053254,6.461282795857988,6.4613058726969825
1922.03,7.74,0.4725,0.39,16.7,4.3100000000000005,141.88184730538921,8.661391841317364,7.149085329341316,6.82138724903604
1922.04,8.21,0.4767,0.4233,16.7,4.3149999999999995,150.4974116766467,8.738381991017963,7.759507230538921,7.273253390209859
1922.05,8.53,0.4808,0.4567,16.7,4.32,156.36332784431136,8.813539041916167,8.37176223053892,7.593467258919378
1922.06,8.45,0.485,0.49,16.7,4.325,154.89684880239517,8.890529191616764,8.982184131736526,7.557987351755127
1922.07,8.51,0.4892,0.5233,16.8,4.33,155.06815624999996,8.914141249999998,9.535507187499997,7.602095045774032
1922.08,8.83,0.4933,0.5567,16.6,4.335,162.8377003012048,9.09715034638554,10.266336099397588,8.020030689895775
1922.09,9.06,0.4975,0.59,16.6,4.34,167.07922590361443,9.174604292168672,10.880435240963852,8.265083002284303
1922.1,9.26,0.5017,0.6233,16.7,4.345,169.74494910179638,9.196656691616766,11.425704835329338,8.432151998761896
1922.11,8.8,0.5058,0.6567,16.8,4.35,160.35249999999996,9.216624374999999,11.966305312499996,7.998253772269837
1922.12,8.78,0.51,0.69,16.9,4.3549999999999995,159.04138757396444,9.238167159763313,12.498696745562127,7.964679864939999
1923.01,8.9,0.5117,0.7142,16.8,4.36,162.17468749999998,9.324133437499999,13.014063124999996,8.154200483069156
1923.02,9.28,0.5133,0.7383,16.8,4.335,169.09899999999996,9.353288437499998,13.453210312499996,8.533360579065967
1923.03,9.43,0.515,0.7625,16.8,4.31,171.83228124999994,9.384265624999998,13.894179687499996,8.700737500978533
1923.04,9.1,0.5167,0.7867,16.9,4.285,164.83788461538458,9.359531316568047,14.25032569526627,8.372809668463814
1923.05,8.67,0.5183,0.8108,16.9,4.26,157.0488417159763,9.388513801775145,14.686874378698223,8.00049786759821
1923.06,8.34,0.52,0.835,17.0,4.234999999999999,150.18254999999996,9.3639,15.036262499999996,7.671825282673079
1923.07,8.06,0.5217,0.8592,17.2,4.21,143.4527703488372,9.285274229651163,15.292136511627904,7.34598511949065
1923.08,8.1,0.5233,0.8833,17.1,4.185,145.0077631578947,9.368217587719295,15.813007061403503,7.44178317421737
1923.09,8.15,0.525,0.9075,17.2,4.16,145.05460029069764,9.344007994186045,16.15178524709302,7.458183867189794
1923.1,8.03,0.5267,0.9317,17.3,4.135,142.09270664739878,9.320078280346818,16.486646921965313,7.317400395621481
1923.11,8.27,0.5283,0.9558,17.3,4.109999999999999,146.33956213872827,9.348390650289016,16.913101994219648,7.546327911916236
1923.12,8.55,0.53,0.98,17.3,4.085,151.2942268786127,9.3784725433526,17.341326589595372,7.809739144938745
1924.01,8.83,0.5317,0.9758,17.3,4.06,156.24889161849708,9.408554436416182,17.267006618497106,8.07224944603738
1924.02,8.87,0.5333,0.9717,17.2,4.043333333333333,157.86923982558136,9.49173231104651,17.294423938953486,8.16206622085036
1924.03,8.7,0.535,0.9675,17.1,4.026666666666666,155.74907894736836,9.577673245614033,17.320371710526313,8.058077044116095
1924.04,8.5,0.5367,0.9633,17.0,4.01,153.06374999999997,9.664625249999997,17.346624749999997,7.923620348327982
1924.05,8.47,0.5383,0.9592,17.0,3.993333333333333,152.52352499999998,9.693437249999999,17.272793999999998,7.899698330665295
1924.06,8.63,0.54,0.955,17.0,3.9766666666666666,155.40472499999998,9.724049999999998,17.197162499999997,8.051676946396649
1924.07,9.03,0.5417,0.9508,17.1,3.96,161.6568026315789,9.697617938596489,17.021405087719295,8.377712139971836
1924.08,9.34,0.5433,0.9467,17.0,3.943333333333333,168.19004999999996,9.783474749999998,17.04770025,8.717418308548332
1924.09,9.25,0.545,0.9425,17.1,3.9266666666666667,165.59528508771925,9.756695175438596,16.872816885964905,8.581670375209054
1924.1,9.13,0.5467,0.9383,17.2,3.91,162.49674854651164,9.730226991279066,16.6999670494186,8.419491035872428
1924.11,9.64,0.5483,0.9342,17.2,3.8933333333333335,171.57378488372092,9.758703968023253,16.626994796511624,8.888327361250973
1924.12,10.16,0.55,0.93,17.3,3.876666666666667,179.78354913294794,9.732377167630055,16.456565028901732,9.310639680416376
1925.01,10.58,0.5542,0.9567,17.3,3.86,187.21554624277454,9.806697138728323,16.929027702312133,9.692618852254997
1925.02,10.67,0.5583,0.9833,17.2,3.845,189.90583866279067,9.936685072674418,17.500882020348833,9.830804722819575
1925.03,10.39,0.5625,1.01,17.3,3.83,183.8534523121387,9.953567557803467,17.872183526011558,9.518537538810032
1925.04,10.28,0.5667,1.037,17.2,3.815,182.9645755813953,10.086189200581394,18.456640552325577,9.476566787903069
1925.05,10.61,0.5708,1.063,17.3,3.8,187.7464031791907,10.10043797687861,18.810030780346814,9.72900769402133
1925.06,10.8,0.575,1.09,17.5,3.785,188.9244,10.058474999999996,19.06737,9.796386180450611
1925.07,11.1,0.5792,1.117,17.7,3.77,191.97826271186435,10.017460338983051,19.318893644067792,9.963993891787798
1925.08,11.25,0.5833,1.143,17.7,3.7550000000000003,194.572563559322,10.088371228813559,19.768572457627116,10.11091845848894
1925.09,11.51,0.5875,1.17,17.7,3.74,199.0693516949152,10.161011652542372,20.235546610169486,10.3592476113485
1925.1,11.89,0.5917,1.197,17.7,3.725,205.64158050847456,10.233652076271184,20.702520762711863,10.718495997022927
1925.11,12.26,0.5958,1.223,18.0,3.71,208.50684166666662,10.132820249999998,20.799662916666662,10.88631744030793
1925.12,12.46,0.6,1.25,17.9,3.6950000000000003,213.0921033519553,10.261256983240221,21.3776187150838,11.14736523913725
1926.01,12.65,0.6075,1.249,17.9,3.68,216.34150139664803,10.389522695530726,21.36051662011173,11.340966188506233
1926.02,12.67,0.615,1.248,17.9,3.651666666666667,216.68354329608934,10.517788407821227,21.343414525139664,11.389435672748007
1926.03,11.81,0.6225,1.248,17.8,3.6233333333333335,203.11043679775275,10.705863412921346,21.463321348314604,10.712352062732482
1926.04,11.48,0.63,1.247,17.9,3.595,196.3320502793296,10.774319832402233,21.326312430167597,10.395587685954728
1926.05,11.56,0.6375,1.246,17.8,3.566666666666667,198.81089325842694,10.963836025280896,21.428924999999996,10.575158463806096
1926.06,12.11,0.645,1.245,17.7,3.5383333333333336,209.4465550847457,11.155493644067795,21.5326970338983,11.197979740229954
1926.07,12.62,0.6525,1.244,17.5,3.51,220.76165999999995,11.414182499999997,21.761291999999997,11.869694058481278
1926.08,13.12,0.66,1.243,17.4,3.4816666666666665,230.82717241379308,11.61173275862069,21.868763362068965,12.488808219521875
1926.09,13.32,0.6675,1.242,17.5,3.453333333333333,233.00675999999996,11.676577499999999,21.726305999999997,12.692614823344718
1926.1,13.02,0.675,1.242,17.6,3.425,226.46477556818175,11.74068536931818,21.60286107954545,12.426517521583348
